filename,winner,description,postal address,city,country,value
184_furnizim_per_zyre-material_administrativ_shendetesor_05.06.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,184 Furnizim për Zyre-material administrativ Shëndetësor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"17,367.80"
b08_njoftim_per_dhenje_te_kontrates (50).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Ndërtimi i kanalizimit fekal dhe atmosferik në rrugën Fehmi Agani & Hajdar Dushi"" si dhe ndërtimi",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"348.679,20"
b08_njoftim_per_dhenje_te_kontrates (304).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me tunelin dezinfektues,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
servisimi_i_automjeteve_per_shtepia_e_te_moshuarve_dhe_pa_perkujdesje_familjsare_-_shpmpf_15.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,594.00
b08_njoftim_per_dhenje_te_kontrates_1 (5).pdf,KUVENDI I KOMUNES SE PRISHTINES,Punet e paparapara ne ndertimin e objektit te qerdhes ne Kodren e Trimave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"94.222,00"
b08_njoftim_per_dhenje_te_kontrates (611).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i qenve endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"43,090.00"
b08_njoftim_per_dhenje_te_kontrates (241).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (492).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i kafsheve endacake,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"46 360,00"
b08_njoftim_per_dhenje_te_kontrates (538).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"397,84"
b08_njoftim_per_dhenje_te_kontrates_1 (101).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i fushave sportive në Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"110.991,30"
b08_njoftim_per_dhenje_te_kontrates (187).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Pastrimi i objekteve të Komunës së Prishtinës - objektet e Brigadës së zjarrfikësve, objektet në parkun",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1.295,00"
b08_njoftim_per_dhenje_te_kontrates_1 (176).pdf,KUVENDI I KOMUNES SE PRISHTINES,Instalimi dhe mirëmbajtja e elektrikës në Institucionet Arsimore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"637,80"
b08_njoftim_per_dhenje_te_kontrates_1 (199).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugeve në fshatrat e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"76 064,59"
b08_njoftim_per_dhenje_te_kontrates (236).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mobileria urbane -Furnizimi dhe vendosja e pritoreve për autobus te transportit publik te,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_2 (79).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i disa rrugeve ne Komunën e Prishtines-Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"178,551.00"
b08_njoftim_per_dhenje_te_kontrates (666).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pastrimi i objekteve për shkollat fillore në Komunë të Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"692,936.59"
b08_njoftim_per_dhenje_te_kontrates (689).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbajtja e ashensorëve për objektet e Komunës së Prishtinës dhe Mirëmbajtja e ashensorëve për,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5,519.80"
b08_njoftim_per_dhenje_te_kontrates (27).pdf,KUVENDI I KOMUNES SE PRISHTINES,Riparimi i objekteve te bashkësive lokale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"41.723,72"
b08_njoftim_per_dhenje_te_kontrates_1 (70).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbime te menagjimit te parkingjeve ne Qytetin e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (373).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i qenëve endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"38,30"
b08_njoftim_per_dhenje_te_kontrates_2 (96).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me material Pedagogjik - Lot 1 dhe Lot 2,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"16,495.00"
b08_njoftim_per_dhenje_te_kontrates (723).pdf,KUVENDI I KOMUNES SE PRISHTINES,“Sistemet inteligjent te menaxhimit te ndertesave dhe zyrave ne Komunës se Prishtinës “,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"299,217.15"
174_-_prodhimi_furnizimi_dhe_vendosja_e_numrave_te_adresave_per_njesite_e_banimit_ne_komunen_e_prishtines._ri-tender_12.08.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,"174 - Prodhimi, furnizimi dhe vendosja e numrave të adresave për njësitë e banimit në Komunën e",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,66.80
b08_njoftim_per_dhenje_te_kontrates_1 (121).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me pajisje teknologjike për nevojat e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"4 384,00"
b08_njoftim_per_dhenje_te_kontrates (148).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Mirembajtja dimerore e rrugeve dhe trotuareve ,debllokimi i kanalizimit atmosferik-LOT 5",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"59.994,47"
b08_njoftim_per_dhenje_te_kontrates (518).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi i QMF-se Vterenik - pune te pa parpara,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"57 982,65"
b08_njoftim_per_dhenje_te_kontrates (631).pdf,KUVENDI I KOMUNES SE PRISHTINES,Angazhimi i 7 eksperteve per pune dhe detyra specifike,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"19,026.00"
b08_njoftim_per_dhenje_te_kontrates (261).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugëve në pjesën urbane me infrastrukturë përcjellëse Gr 1,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"105.205,52"
b08_njoftim_per_dhenje_te_kontrates_1 (208).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me inventarë shkollor për artikuj që nuk janë me AQP,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"92 988,00"
b08_njoftim_per_dhenje_te_kontrates (774).pdf,KUVENDI I KOMUNES SE PRISHTINES,113 Ndertimi i rrugës “Nekibe Kelmendi “ faza III,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"947,837.75"
b08_njoftim_per_dhenje_te_kontrates (70).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me drunjë dekorativ në hapësirat dhe parqet e qytetit të Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (27).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve të Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (324).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me pako ushqimore per familjet ne kushte te renda ekonomike,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"113 875,00"
furnizim_me_uje_per_bufene_e_komunes_se_prishtines_15.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me ujë për bufenë e Komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"8,250.00"
b08_njoftim_per_dhenje_te_kontrates_1 (137).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me kompresor 250 l - min,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"17 303,52"
b08_njoftim_per_dhenje_te_kontrates (277).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizime mjekësorë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_2 (38).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hapja e puseve per ujitje ne oborret e shkollave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
furnizim_me_material_teknik_per_mirembajtje_per_shtepine_e_te_moshuarve_dhe_pa_perkujdesje_familjare_30.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me material teknik për mirëmbajtje për Shtëpinë e të Moshuarve dhe pa përkujdesje,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5,836.85"
b08_njoftim_per_dhenje_te_kontrates (89).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sanimi I rrëshqitjeve te dheut,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9.053,00"
b08_njoftim_per_dhenje_te_kontrates (332).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe montimi i paisjeve per ngritjen e sigurise se lendes arkivore ne arkivin Komunal te,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"129 296,85"
b08_njoftim_per_dhenje_te_kontrates_1 (31).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi i institucioneve parashkollore me material didaktik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"16.636,51"
rekonstruimi_i_rruges_rexhep_luci_dhe_qamil_hoxha-_pune_e_paparapare_13.06.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Rekonstruimi i rrugës Rexhep Luci dhe Qamil Hoxha- Pune e paparapare,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"132,993.20"
b08_njoftim_per_dhenje_te_kontrates (66).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizm për zyre me material të shtypur dhe materiale tjera,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5.533,00"
b08_njoftim_per_dhenje_te_kontrates (298).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me dezinfektues per duar per banoret e hyrjeve te objekteve te reja banesore,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates_1 (160).pdf,KUVENDI I KOMUNES SE PRISHTINES,Transporti i nxënësve dhe arsimtarëve llot I dhew llot II,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"17 763,00"
b08_njoftim_per_dhenje_te_kontrates (109).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Rikonstruimi i rruges Eqrem Qabej nga udhekryqi i Katerdrales deri tek Udhekryqi i Mensese se",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"160.981,01"
b08_njoftim_per_dhenje_te_kontrates (559).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugës Gonxhe Bojaxhiu ne fshatin Bardhosh,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"111 111,39"
b08_njoftim_per_dhenje_te_kontrates_1 (89).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve të komunës së Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"116.186,40"
b08_njoftim_per_dhenje_te_kontrates (670).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i aneksit të Shkollës Pavarësia,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"879,554.55"
b08_njoftim_per_dhenje_te_kontrates (220).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndertimi parqeve rekreativo-sportive - Renovimi i kompleksit Qafa,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"883.783,42"
b08_njoftim_per_dhenje_te_kontrates_1 (249).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me inventar për QPS-Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10,590.00"
b08_njoftim_per_dhenje_te_kontrates_2 (80).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i mbeturinave ndertimore(Deponive ilegale),Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"140,000.00"
b08_njoftim_per_dhenje_te_kontrates (735).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi dhe riparimi i ashensoreve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"6,251.95"
b08_njoftim_per_dhenje_te_kontrates (365).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim emeregjent me tesete serologjikte per SARS-COVID -19,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"163 920,00"
b08_njoftim_per_dhenje_te_kontrates_1 (66).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sinjalizimi horizontal dhe vertikal i rrugeve - faza e II-te 2018,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (31).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizimi me inventar i aneksit të shkollës ""Faik Konica",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"51.505,00"
b08_njoftim_per_dhenje_te_kontrates (488).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me infografika dhe materiale tjera për zyre,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"12 194,56"
b08_njoftim_per_dhenje_te_kontrates (172).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me produkte kunder ndotjes se ambientit TE PEMA,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"39.896,00"
b08_njoftim_per_dhenje_te_kontrates (522).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe instalimi i kamerave ne objektet e Komunës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"28 784,00"
b08_njoftim_per_dhenje_te_kontrates (871).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i Rrugës A - punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"170,000.00"
b08_njoftim_per_dhenje_te_kontrates (467).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me Kuzhinë për Byfen e Komunës së Vjetër,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5 386,00"
b08_njoftim_per_dhenje_te_kontrates_1 (232).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnzim me materiale te ndryshme tekstil, paisje teknologjike,mjete te punes, materiale pedagogjike, barna mjeksore , material higjenik",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"19,500.00"
b08_njoftim_per_dhenje_te_kontrates_2 (14).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sanimi i kanalizimit fekal (ujrave te zeza) ne rrugen B,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"24.402,00"
b08_njoftim_per_dhenje_te_kontrates_3 (14).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Rikonstruimi dhe mirembajtja e IEAA-dyer dhe dritare per shkollat Iliria, Gjergj Fishta dhe Naim Frasheri",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"75,350.00"
b08_njoftim_per_dhenje_te_kontrates (826).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ndërtimi,Rinovimi dhe mirmbajtja e hapësirave ekzistuese sportivie (në lagjet Dardania, Qendër, Bregu i Diellit,Mat, Gërmi, Koliq, Besi, Arbëri, Emshir, Lagjia e Universitetit, Barilevë dhe në Qendër",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"30,940.92"
b08_njoftim_per_dhenje_te_kontrates (575).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me letër për nevojat e IEAA,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"45 295,00"
b08_njoftim_per_dhenje_te_kontrates (125).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i këndeve të lodrave dhe fushave sportive në Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"341.717,45"
b08_njoftim_per_dhenje_te_kontrates (430).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Mirëmbajtja e monomenteve ,fontanave dhe krojeve publike",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"2 837,50"
trajtimi_i_qeneve_endacak-ritender_02.06.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i qenëve endacak-Ritender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"13,600.00"
b08_njoftim_per_dhenje_te_kontrates (349).pdf,KUVENDI I KOMUNES SE PRISHTINES,Mirëmbajtja e Semaforëve,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (719).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Mirëmbajtja,servisimi i Paisjeve të TI-së ,furnizimi dhe montimi me pjesë rezervë",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"5,938.82"
b08_njoftim_per_dhenje_te_kontrates_1 (265).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Furnizimi me dru per institucionet edukative arsimore, mireqenien sociale, bashkesite lokale, bibliotekat, AMF-te dhe nevojat tjera komunale",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"49,377.00"
b08_njoftim_per_dhenje_te_kontrates_1 (320).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i shkollës së mesme “ 7 Shtatori “-Punë shtesë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"132,100.97"
b08_njoftim_per_dhenje_te_kontrates_2 (43).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rikonstruimi i rrugës Isa Kastrati,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"349 736,55"
b08_njoftim_per_dhenje_te_kontrates (133).pdf,KUVENDI I KOMUNES SE PRISHTINES,Trajtimi i qenëve endacak,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (563).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugëve-III LLOTE,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"177 548,99"
b08_njoftim_per_dhenje_te_kontrates (830).pdf,KUVENDI I KOMUNES SE PRISHTINES,78 Renovimi i dyshemeve nga materiali linelium për IEA,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"48,950.00"
b52_njoftimi_per_nenshkrimin_e_kontrates (862).pdf,KUVENDI I KOMUNES SE PRISHTINES,112 Ndertimi i rrugeve në fshatin Mramor,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"98,920.00"
b08_njoftim_per_dhenje_te_kontrates (426).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hapja e shkallëve emergjente në kopshtin me bazë ne komunitet Ketrushët,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"3 721,50"
b08_njoftim_per_dhenje_te_kontrates_1 (273).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rregullimi i Parkut në Drenoc - Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"200,310.70"
b08_njoftim_per_dhenje_te_kontrates_2 (55).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi emergjent me D-Dimer për nevojat e QKMF-së,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"99 640,00"
b08_njoftim_per_dhenje_te_kontrates_1 (336).pdf,KUVENDI I KOMUNES SE PRISHTINES,,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"20,535.00"
b08_njoftim_per_dhenje_te_kontrates (867).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Renovime për Qendra te ndryshme Sociale ne lagjet Kodra eTrimave, Tophane , Qafa , Aktash, Pejton",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"9,803.00"
b08_njoftim_per_dhenje_te_kontrates (534).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hartimi i projekteve për ndërtim të lartë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"0,97"
b08_njoftim_per_dhenje_te_kontrates (164).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me instrumente muzikore për kabinete te muzikës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"10.391,00"
b08_njoftim_per_dhenje_te_kontrates (471).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi dhe montimi I serrave,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"169 538,40"
b08_njoftim_per_dhenje_te_kontrates_1 (9).pdf,KUVENDI I KOMUNES SE PRISHTINES,Vendosja e rrjeteve në dritare të çerdheve për mbrojtjen nga insektet dhe disa renovime të objekteve të,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (308).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugës paralele me rrugën B,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (758).pdf,KUVENDI I KOMUNES SE PRISHTINES,14 Furnizim me barna dhe materiale shpenzuese mjekësore për nevojat e KPSH-së,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,59.98
b08_njoftim_per_dhenje_te_kontrates_1 (224).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizim me veshmbathje,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"49,905.00"
servisimi_dhe_mirembajtja_e_makinave_industriale_per_larje_dhe_tharje_te_rrobave_te_rezidenteve-_shtepia_e_te_moshuareve_dhe_pa_perkujdesje_familjare-shpmpf-_ri-tender_08.05.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,“Servisimi dhe mirëmbajtja e makinave industriale për larje dhe tharje të rrobave të rezidentëve- Shtëpia e të Moshuareve dhe pa Përkujdesje Familjare-SHPMPF”- Ri-tender,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,580.00"
b08_njoftim_per_dhenje_te_kontrates_1 (8).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Furnizimi me invertar per shkollën lagjen Arbëria""",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"104.453,00"
b08_njoftim_per_dhenje_te_kontrates (309).pdf,KUVENDI I KOMUNES SE PRISHTINES,Rigjenerimi i rrugës Mehmet Kaçurri (Rruga Model) - Prishtinë,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (759).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Ofrimi i makinerisë shtesë për shërbimin e grumbullimit ,transportimit dhe deponimit të mbeturinave",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,65.80
b08_njoftim_per_dhenje_te_kontrates_1 (225).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ritender Ndërtimi i disa rrugëve në Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"137,118.40"
sigurimi_dhe_kontrollimi_teknik_i_automjeteve_per_shpmpf_11.04.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi dhe kontrollimi teknik i automjeteve per SHPMPF,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"1,488.85"
b08_njoftim_per_dhenje_te_kontrates (866).pdf,KUVENDI I KOMUNES SE PRISHTINES,75 Renovimi dhe rregullimi I infrastruktures-Shtepia e Personave te Moshuar dhe pa Perkujdesje Familjare-SHPMPF,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"11,755.92"
b08_njoftim_per_dhenje_te_kontrates (535).pdf,KUVENDI I KOMUNES SE PRISHTINES,Renovimi dhe mirembjatja e objekteve komunale,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"479,85"
b08_njoftim_per_dhenje_te_kontrates (165).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shërbimet e transportit me marimangë-RITENDER,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,
b08_njoftim_per_dhenje_te_kontrates (470).pdf,KUVENDI I KOMUNES SE PRISHTINES,"Mirmbajtja dimrore e rrugëve ,trotuareve dhe hapsirave",Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"238 770,00"
b08_njoftim_per_dhenje_te_kontrates_1 (272).pdf,KUVENDI I KOMUNES SE PRISHTINES,Sigurimi fizik i objekteve te KPSH-se ne Prishtine - e negociuar,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"38,552.15"
b08_njoftim_per_dhenje_te_kontrates_2 (54).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i këndeve të lodrave dhe fitnesit për Komunën e Prishtinës,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"237 509,00"
b08_njoftim_per_dhenje_te_kontrates (132).pdf,KUVENDI I KOMUNES SE PRISHTINES,"""Pastrimi i shkollave """,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"23.710,00"
b08_njoftim_per_dhenje_te_kontrates (562).pdf,KUVENDI I KOMUNES SE PRISHTINES,Furnizimi me material pedagogjik,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"11 427,84"
b08_njoftim_per_dhenje_te_kontrates (831).pdf,KUVENDI I KOMUNES SE PRISHTINES,Shtrirja e Sistemit të Ujitjes në Parqet dhe Hapësirat Publike në Komunën e Prishtinës.,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,713.77
loti_1-_sigurimi_fizik_i_ndertesave_komunale_dhe_shkollave_dhe_loti_2-_sigurimi_fizik_ne_objektet_shendetesore-_ri-tender_19.06.2025.pdf,KUVENDI I KOMUNES SE PRISHTINES,Loti 1- Sigurimi fizik i ndërtesave komunale dhe shkollave dhe Loti 2- Sigurimi fizik ne objektet,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"52,559.88"
b08_njoftim_per_dhenje_te_kontrates (427).pdf,KUVENDI I KOMUNES SE PRISHTINES,Ndërtimi i rrugës që lidh rrugën 1 tetori me rrugën Isa Kastrati,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"216 202,85"
b08_njoftim_per_dhenje_te_kontrates (348).pdf,KUVENDI I KOMUNES SE PRISHTINES,Hapja e rrugeve te reja ne Komunen e prishtines,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"241 064,80"
b08_njoftim_per_dhenje_te_kontrates (718).pdf,KUVENDI I KOMUNES SE PRISHTINES,Pune shtesë Rikonstruimi i rrugës Nekibe Kelmendi,Adresa Postare: TREPQES NR.2,PRISHTINË,Kosovë,"25,452.00"
